sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
3122,30.48828125,-3.67825709,-2.73863974,4.303344608,26.50394254,156.5345376,-94.37849617
3123,30.49804688,-3.696026507,-3.080086972,4.40589376,14.40504524,144.2979795,-78.44421946
3124,30.5078125,-3.542109026,-3.631753173,4.398091793,3.275238102,130.5912349,-60.47435936
3125,30.51757813,-3.004100533,-3.992772492,4.393064589,-4.389832248,125.5717351,-46.03441834
3126,30.52734375,-2.762496098,-3.979401233,4.63818514,-10.2831218,129.1811943,-33.09757924
3127,30.53710938,-2.63712207,-4.143660159,5.078515752,-12.81316645,136.133843,-20.00845977
3128,30.546875,-2.820026372,-4.243956244,5.583095742,-9.486777279,142.649411,-7.260904008
3129,30.55664063,-3.174965093,-4.380042172,5.531863255,-7.648798619,145.1948777,4.72493911
3130,30.56640625,-3.498398307,-4.547580248,5.16541075,-12.05338552,141.3253701,14.99081819
3131,30.57617188,-3.819451585,-4.918266859,4.952427339,-15.39663885,131.3191338,21.72457152
3132,30.5859375,-4.251941375,-5.404550963,5.117103795,-12.09827482,122.2237668,23.99235949
3133,30.59570313,-5.002991744,-5.755116854,5.839519697,-0.635504526,110.9596125,22.16142659
3134,30.60546875,-5.325767863,-5.655249544,6.90513989,15.0455616,102.885856,14.99636796
3135,30.61523438,-5.083475198,-5.704061122,7.522002604,27.34667981,95.31395082,6.705299282
3136,30.625,-4.728998236,-6.201113181,7.317305824,28.61110346,85.56949408,0.385693669
3137,30.63476563,-4.433189119,-7.093898028,6.419353768,17.25708245,75.28826208,-1.127220406
3138,30.64453125,-4.251190084,-7.870363469,5.032713237,-4.966847553,64.23728633,3.716939758
3139,30.65429688,-4.059668445,-8.486832458,3.345084896,-31.9015318,53.19458665,10.63433345
3140,30.6640625,-3.857122003,-8.972133559,2.361771158,-47.44315006,46.11749658,13.92274317
3141,30.67382813,-3.812479142,-9.498308859,1.648159066,-55.62335407,40.68733272,13.24495209
3142,30.68359375,-4.99170565,-10.61467231,1.792077774,-48.56957809,44.36627116,7.06345447
3143,30.69335938,-8.062820781,-12.71581589,2.599717558,-36.9915815,60.26153183,3.10677357
3144,30.703125,-12.15293157,-15.69902831,3.913634202,-24.46106154,75.75077029,7.851638449
3145,30.71289063,-14.42630294,-16.68819095,5.088901582,-16.89553958,79.74909888,19.00832049
3146,30.72265625,-13.0968401,-12.67552244,4.325789688,-27.99005377,86.77164893,29.03095279
3147,30.73242188,-9.370996855,-7.039891161,2.959421436,-34.07801679,96.71406648,32.30373502
3148,30.7421875,-6.614444883,-4.721807184,2.419861504,-21.82367575,96.78477133,29.96108821
3149,30.75195313,-4.785417533,-3.334867233,2.614222753,6.430120011,96.64628397,23.99860491
3150,30.76171875,-3.279710257,-2.67943177,3.014631703,37.74740633,99.92499311,16.8299746
3151,30.77148438,-2.335114355,-2.393674976,2.480228641,60.72810345,105.2527721,8.947069211
3152,30.78125,-1.638550711,-2.584613198,0.792162911,58.86363647,104.068694,8.563242957
3153,30.79101563,-2.935039058,-3.431373017,-1.909819605,52.9344554,106.7414028,9.899221335
3154,30.80078125,-6.319499149,-5.126534837,-3.050677543,59.72908469,111.5333706,10.9378054
3155,30.81054688,-8.472770497,-6.521128958,-2.025900215,71.56554771,110.053203,10.25320567
3156,30.8203125,-9.961473451,-7.265581678,0.370353387,77.48180979,110.4349072,7.940767762
3157,30.83007813,-10.57996479,-7.849980385,2.895482015,74.6697461,106.0304512,6.060353469
3158,30.83984375,-9.229947873,-9.125706349,5.622747321,63.96973278,98.39914549,2.894427182
3159,30.84960938,-7.155842828,-8.729139775,7.307999487,50.84174378,95.28502209,-4.648141017
3160,30.859375,-4.899701249,-7.696886432,7.277779562,37.15029663,83.76554141,-12.09945535
3161,30.86914063,-4.52016813,-6.908761608,6.711959037,36.55418598,72.23729134,-19.42183641
3162,30.87890625,-5.167786024,-5.946350396,5.551582999,38.90613107,49.1753116,-24.54839656
3163,30.88867188,-5.00309177,-5.439427868,3.669409942,38.55741855,33.52830724,-23.92602552
3164,30.8984375,-5.047041909,-5.856728159,1.946139534,34.81612916,32.76500013,-21.97387136
3165,30.90820313,-5.205666725,-6.406339107,0.83911076,28.21560568,37.38632213,-21.6832687
3166,30.91796875,-5.29540956,-6.686906343,-0.220113145,18.99470896,47.56552791,-22.06537358
3167,30.92773438,-5.289113392,-6.364389877,-0.517947789,16.09855727,60.04212034,-21.97517844
3168,30.9375,-4.617878721,-6.980499258,-0.61812448,20.65534683,78.79492163,-21.76318203
3169,30.94726563,-5.402142837,-6.625834305,0.735772997,33.21581604,103.4545005,-24.82070156
3170,30.95703125,-5.179110872,-6.457055468,2.135022692,36.60807499,113.8105572,-25.93934242
3171,30.96679688,-4.98476533,-6.488510738,2.961312243,39.5344969,119.8719458,-24.9779049
3172,30.9765625,-5.381829149,-6.361273704,3.540419502,43.92445854,122.7351883,-23.95838129
3173,30.98632813,-5.715637508,-6.172740145,3.80209477,45.80187547,120.9915646,-22.96778512
3174,30.99609375,-6.08421811,-5.978913592,3.794777237,44.20379806,113.6962308,-20.90395778
3175,31.00585938,-6.503443522,-5.693562004,3.539957506,38.88171336,102.4928444,-18.1942792
3176,31.015625,-6.703061479,-5.337137354,3.123234271,29.884274,89.62512446,-14.27550169
3177,31.02539063,-6.720553075,-5.095499105,2.582075575,20.81838239,78.20663472,-9.673463998
3178,31.03515625,-6.583958259,-5.078212561,2.216238788,14.39556101,69.51860467,-5.541860388
3179,31.04492188,-6.33901231,-5.356327344,2.008535963,10.01307143,63.42939976,-1.945933473
3180,31.0546875,-6.01167993,-5.922314629,1.930466683,6.63989574,60.76272209,1.790456715
3181,31.06445313,-5.749220229,-6.315377359,1.857610178,4.641075822,61.2336814,4.742868889
3182,31.07421875,-5.44676511,-6.723336555,1.862965449,3.534127363,64.20342972,8.51050123
3183,31.08398438,-5.275584374,-6.967008226,1.817092836,3.805461156,69.26845684,12.10743509
3184,31.09375,-5.281216022,-7.048174212,1.856777406,4.314819744,75.25854527,15.09192452
3185,31.10351563,-5.267522167,-7.077047526,1.951813471,4.705930801,81.20341326,16.78019286
3186,31.11328125,-5.270423472,-7.072255015,2.145070536,5.884597364,86.9351844,17.29968656
3187,31.12304688,-5.186911167,-7.166637131,2.510578586,8.040987413,90.63597032,16.3983076
3188,31.1328125,-5.149757646,-7.095536054,3.020628767,10.51449131,91.43478145,14.62482903
3189,31.14257813,-5.284268413,-6.907360067,3.336706244,9.685148328,88.70226693,13.19223337
3190,31.15234375,-5.655039901,-6.606020295,3.609782054,5.381905759,80.68415477,11.16821567
3191,31.16210938,-6.249998513,-6.2107801,3.710627402,-0.409880482,68.56838414,8.813859873
3192,31.171875,-6.880776615,-5.896260049,3.622374867,-6.547271285,53.23123698,5.82964279
3193,31.18164063,-7.40493736,-5.955903107,3.224866407,-11.59851656,37.8502561,3.035918391
3194,31.19140625,-7.694572471,-6.448801096,2.437087936,-12.74931997,26.78515411,1.140877278
3195,31.20117188,-7.63660803,-6.872395312,1.560652849,-8.07295237,20.7311693,0.773719302
3196,31.2109375,-7.451194272,-7.295387772,0.948423705,0.394871473,16.3689722,1.789067058
3197,31.22070313,-7.743148874,-7.79074794,0.936560554,9.881302073,12.97714273,4.355232016
3198,31.23046875,-8.322867662,-9.010939001,1.173059846,16.57783335,12.95897223,5.623339249
3199,31.24023438,-9.688036036,-10.37088667,1.589188437,24.59457751,14.73767637,6.225904833
3200,31.25,-10.2860225,-10.46068162,1.970565883,29.00292982,14.4021237,5.445436084
3201,31.25976563,-9.739246061,-9.973673699,2.506354827,35.80604173,5.789556255,3.723162125
3202,31.26953125,-9.354321094,-10.33502864,2.876175808,46.49498991,-7.487215766,1.264371291
3203,31.27929688,-9.422413629,-10.68058193,3.120278829,59.65215611,-19.06052773,-2.409583905
3204,31.2890625,-9.221676383,-10.17207165,3.506712863,74.06399063,-27.1739799,-8.347533083
3205,31.29882813,-8.444483419,-9.222285469,3.882952194,92.81610919,-33.85443873,-15.49196966
3206,31.30859375,-7.860383514,-8.439451796,3.982438554,108.4767161,-38.43038853,-20.4858764
3207,31.31835938,-7.252181839,-7.747689499,3.671449391,127.6010328,-48.24495077,-24.80163285
3208,31.328125,-6.796419344,-7.416988013,3.170957538,142.9488156,-64.6227207,-25.64337446
3209,31.33789063,-6.612008569,-6.975113111,3.245341167,154.7251789,-79.00768085,-25.69458485
3210,31.34765625,-6.840175657,-5.999505356,3.214563911,166.8650348,-80.27882287,-27.91910906
3211,31.35742188,-7.211341213,-5.060169961,3.24586461,181.7100899,-79.43590211,-29.9373192
3212,31.3671875,-7.257562656,-4.772769454,2.929970256,199.0798624,-77.17316133,-30.14865823
3213,31.37695313,-7.913064085,-4.644243823,2.579703658,211.4233771,-71.67070173,-29.26416216
3214,31.38671875,-8.345043338,-4.602474803,2.649108914,211.8335508,-69.93070373,-26.97353365
3215,31.39648438,-8.543934517,-5.089647822,3.311574228,203.5623451,-70.62081759,-23.0086796
3216,31.40625,-8.540440112,-5.65122648,3.551509011,188.4762026,-71.14960671,-22.03931844
3217,31.41601563,-7.962804277,-6.569412586,2.824180244,162.9630869,-74.35700341,-21.31790394
3218,31.42578125,-7.179041411,-7.545383376,2.067747488,135.7323333,-84.85259683,-19.21182388
3219,31.43554688,-6.883397344,-7.343994729,2.303659541,118.0268437,-92.02522297,-20.68486963
3220,31.4453125,-7.006673128,-6.697226815,2.691225232,109.2647124,-87.41746925,-26.69763575
3221,31.45507813,-6.551986921,-6.464589261,3.044418382,114.1370552,-68.35496729,-35.3660707
3222,31.46484375,-6.526154698,-6.281056093,3.726257634,126.0676454,-49.4333777,-42.20977138
3223,31.47460938,-6.433317026,-6.236942986,3.788937974,134.2910675,-38.95925483,-45.58565304
3224,31.484375,-6.25745238,-6.454410383,3.848557455,145.6818039,-21.03235085,-51.57194841
3225,31.49414063,-6.331863824,-6.22403675,4.050468849,154.8439355,-4.060376166,-57.38794832
3226,31.50390625,-6.316700327,-6.12389358,4.059856874,157.0376757,5.710652775,-61.78426586
3227,31.51367188,-6.041763807,-5.504016372,3.799865986,156.0061809,7.921409155,-64.68123221
3228,31.5234375,-5.854454705,-4.256966315,3.854835766,148.5371281,4.989318691,-64.72979923
3229,31.53320313,-5.560422987,-3.498823973,4.001857577,133.830566,1.071407017,-64.51053393
3230,31.54296875,-5.033901642,-2.844195713,3.892150202,116.8139569,0.828074231,-64.72217721
3231,31.55273438,-4.89670326,-2.430319334,3.783230483,104.0686933,3.146803136,-64.28608394
3232,31.5625,-4.678114239,-1.945881556,3.677388708,86.72090558,8.344553447,-62.50647937
3233,31.57226563,-4.275135852,-1.776994109,3.647687579,69.35882397,16.39565183,-60.34689579
3234,31.58203125,-4.697134618,-1.599205566,3.987375276,54.24242161,20.99066867,-56.02869937
3235,31.59179688,-4.659731102,-1.788532473,4.385794132,37.88227572,20.50913256,-51.30272659
3236,31.6015625,-4.532859588,-1.919307133,4.426777553,21.64785257,20.19793112,-49.96837754
3237,31.61132813,-4.486131223,-1.826730944,4.176967162,9.395750374,20.52512583,-50.03018315
3238,31.62109375,-4.301467127,-1.841126785,3.514794575,6.549751103,22.47859273,-49.85294599
3239,31.63085938,-4.098449712,-1.87252241,3.015764016,7.965553738,29.25452222,-49.76042194
3240,31.640625,-3.873248564,-1.954448909,2.883494824,8.710692104,37.41563296,-49.54314978
3241,31.65039063,-3.513459688,-2.023929425,3.048166711,7.36507787,40.59310602,-47.93511518
3242,31.66015625,-3.103256833,-1.965107951,3.436173838,1.53730196,46.58587599,-44.61304212
3243,31.66992188,-2.75834856,-1.948433074,4.08926853,-13.10921921,54.49740434,-42.00817429
3244,31.6796875,-2.522846973,-1.982806216,4.639747369,-31.17488394,58.46917343,-40.48327446
3245,31.68945313,-2.302151559,-1.904641762,4.935170367,-43.85146609,59.02443236,-39.99127212
3246,31.69921875,-2.145069869,-1.698999126,5.468009575,-51.15191253,58.26895261,-38.85932458
3247,31.70898438,-2.297854436,-1.845121446,6.079838302,-59.17137551,56.21482998,-37.1187027
3248,31.71875,-2.680870018,-2.60220066,7.118911768,-76.34731059,50.45744102,-34.63604918
3249,31.72851563,-3.258978417,-3.875100117,8.248094347,-94.16638432,40.62265331,-32.84945055
3250,31.73828125,-4.045485188,-5.188100411,9.059721507,-103.4565952,27.19124984,-32.57375275
3251,31.74804688,-4.91325266,-6.191697413,9.429910406,-101.4013894,14.16226805,-33.41044975
3252,31.7578125,-6.024143668,-7.280255638,9.037893258,-93.52082412,7.077816692,-34.2582371
3253,31.76757813,-7.132870421,-8.254105229,8.279944234,-85.55259944,6.740358723,-34.65029376
3254,31.77734375,-8.056140851,-8.645135298,7.692026561,-77.66506786,10.34311184,-34.16542595
3255,31.78710938,-8.792205528,-8.439068409,7.530844401,-66.95303666,16.24031938,-33.16456192
3256,31.796875,-9.035640394,-7.802548139,7.567187878,-55.1318894,17.60503978,-32.85233333
3257,31.80664063,-8.344225738,-6.734460483,7.617430525,-38.09679357,14.20778057,-33.27013862
3258,31.81640625,-7.226599743,-5.946941795,7.181898692,-30.47469988,10.58136046,-33.7987871
3259,31.82617188,-6.752921299,-6.318920511,6.413019368,-38.12399301,7.526073303,-33.97208528
3260,31.8359375,-7.665063733,-8.036200417,5.864166352,-55.37766702,6.112717057,-33.44875422
3261,31.84570313,-9.950925348,-10.90787115,6.066063636,-73.92310964,8.835770809,-30.20338621
3262,31.85546875,-11.91689002,-13.02176655,6.499907893,-97.33012713,17.19558199,-23.01533542
3263,31.86523438,-12.10706482,-12.06806756,5.597143177,-132.6413631,29.24928774,-16.98598707
3264,31.875,-11.72941837,-10.1304596,3.713650483,-150.6392569,31.07068541,-13.80262986
3265,31.88476563,-10.71469377,-6.56003469,1.178137194,-143.4219643,20.56410178,-5.474153187
3266,31.89453125,-8.877709502,-3.280744757,0.699583006,-110.5591385,9.949942708,4.52790954
3267,31.90429688,-6.406510978,-1.102274647,1.457837219,-80.36749382,5.09797284,7.750562684
3268,31.9140625,-4.552519048,-0.769415791,1.894593216,-71.25404476,4.138259543,9.891449997
3269,31.92382813,-3.548381401,-0.87159454,1.669086214,-63.55005758,6.199459322,16.10703544
3270,31.93359375,-2.887135614,-1.031093765,0.782033293,-58.33282463,8.743151124,28.23360961
3271,31.94335938,-2.554273601,-1.692546327,-0.666219634,-59.8266388,-0.646013383,45.65110289
3272,31.953125,-2.913735964,-2.208303916,-2.002968567,-61.94751719,-15.93954558,58.10977137
3273,31.96289063,-4.404509949,-4.275956085,-3.12158703,-64.02750504,-39.17733258,68.87543832
3274,31.97265625,-6.356390681,-7.847581688,-2.461563338,-61.69301962,-48.84587024,71.75316538
3275,31.98242188,-7.904002209,-11.72370877,0.236552338,-51.73305178,-35.92197626,69.44342642
3276,31.9921875,-8.860393767,-14.35115983,2.914447916,-41.16784133,-6.652176315,55.78128326
3277,32.00195313,-7.289846315,-13.84726324,4.191106473,-33.98119151,24.20582563,37.17223406
3278,32.01171875,-4.65061712,-10.53374243,4.742894523,-32.51234514,40.34329359,15.52157911
3279,32.02148438,-3.932196859,-8.429126591,5.388377658,-35.53784863,24.90392052,-7.002228941
3280,32.03125,-3.793498178,-7.26982776,5.542113289,-37.74998657,0.107479903,-20.30113632
3281,32.04101563,-4.222680507,-5.670130686,4.814602511,-53.15396429,-31.31072084,-29.37265301
3282,32.05078125,-4.701992857,-5.025412615,3.54174792,-76.91882713,-59.11063024,-29.40634592
3283,32.06054688,-5.078222879,-4.967423134,1.674698181,-97.71613707,-78.92061269,-22.67297435
3284,32.0703125,-5.944791244,-5.655398017,0.237947398,-111.6505895,-85.32922768,-8.33176018
3285,32.08007813,-5.91144271,-6.644943789,-0.542321263,-112.9135082,-78.60722573,5.503327706
3286,32.08984375,-6.050767925,-6.815062004,-0.543043334,-98.16152851,-49.1268119,13.08423496
3287,32.09960938,-6.027771079,-6.335250024,0.435860918,-76.8377369,-16.98136491,16.82180202
3288,32.109375,-5.620928021,-6.412670199,1.525186938,-58.93768005,0.240644755,17.59053163
3289,32.11914063,-5.244384566,-6.566074574,2.180049202,-46.78681374,8.678550594,17.06541236
3290,32.12890625,-4.894648835,-6.766908502,2.916214262,-35.04540891,14.11780728,17.32971142
3291,32.13867188,-4.727221631,-6.871960218,2.975474635,-28.00364465,17.88698333,17.87250132
3292,32.1484375,-4.913394895,-6.809629414,2.695556286,-20.86090256,25.73141128,18.55335781
3293,32.15820313,-5.15397132,-6.782366372,2.232499489,-14.86987221,34.77665958,18.8623428
3294,32.16796875,-5.320374049,-6.689223675,1.789135558,-11.40996922,43.2974307,18.60130513
3295,32.17773438,-5.562916168,-6.494732054,1.720585578,-13.52983288,45.21747679,17.73345371
3296,32.1875,-5.572807526,-6.489837409,1.869028394,-21.16185012,38.57480109,17.48608133
3297,32.19726563,-5.554689795,-6.475796434,2.210647217,-28.00963759,31.88117692,17.55100265
3298,32.20703125,-5.523896179,-6.287545105,2.83577901,-37.01539747,22.1059403,17.7174987
3299,32.21679688,-5.435089465,-6.016452755,3.37877825,-44.45393338,12.597942,18.2014174
3300,32.2265625,-5.233522732,-5.70147883,3.670834217,-50.21198638,4.688876786,19.62485535
3301,32.23632813,-5.005619603,-5.458506743,3.660435135,-55.4334091,-2.062508422,21.61027138
3302,32.24609375,-4.874225319,-5.486547544,3.302762042,-59.40129994,-6.248625806,24.47468512
3303,32.25585938,-4.937591402,-5.583564274,2.741435436,-60.79984322,-5.28704882,27.92539436
3304,32.265625,-5.095998347,-5.719879374,2.074862537,-59.99491689,1.858919445,31.285552
3305,32.27539063,-5.267999145,-5.968337536,1.632656986,-57.92445628,9.772701787,33.54448992
3306,32.28515625,-5.413940513,-6.410719294,1.395597476,-54.53626008,19.77898636,35.75578544
3307,32.29492188,-5.585711612,-6.910161006,1.6810628,-55.1801089,27.52655905,37.69175902
3308,32.3046875,-5.59663398,-7.122745233,2.287529333,-60.87028046,30.56343515,39.400362
3309,32.31445313,-5.383993258,-7.058842507,2.852128249,-66.5997839,29.85307382,39.30676896
3310,32.32421875,-5.126109473,-6.97644904,3.432823915,-65.79825657,26.7207353,38.12791492
3311,32.33398438,-4.97607333,-7.105180136,3.67658379,-59.20446197,24.19343576,35.93221895
3312,32.34375,-4.891644835,-7.30223117,3.405487929,-48.33208503,22.96033578,33.70131554
3313,32.35351563,-4.887475968,-7.493381109,2.99269382,-38.66272936,20.66234067,32.13910117
3314,32.36328125,-5.051078203,-7.667858403,2.355335909,-28.42956459,14.30948376,29.82542239
3315,32.37304688,-5.193012177,-7.861726494,1.55574448,-23.06980571,4.699498637,27.96888826
3316,32.3828125,-5.350716978,-8.11754385,1.073637544,-19.40472761,-4.097868415,26.7233577
3317,32.39257813,-5.595398564,-8.377010829,1.084421396,-15.7507508,-10.33159291,24.80811236
3318,32.40234375,-6.218780701,-8.387609008,1.473302342,-10.96625841,-12.6937481,21.49330445
3319,32.41210938,-7.275201504,-8.382743502,2.205776759,-3.658822941,-12.13331596,16.84447584
3320,32.421875,-8.354738957,-8.87929697,2.733367378,7.145922362,-10.64584446,11.2915118
3321,32.43164063,-9.32048749,-9.750109903,2.935202336,20.78376344,-7.994071406,4.400006263
3322,32.44140625,-10.12653814,-10.40803192,2.80894971,32.07296868,-6.546896932,-2.014246648
3323,32.45117188,-10.65672369,-11.30866636,2.570851938,47.19744388,-11.07507904,-11.20555268
3324,32.4609375,-9.976673326,-11.84361661,2.157438601,62.78026955,-23.70724368,-18.75709751
3325,32.47070313,-9.159821203,-11.73292709,1.704979835,79.94907527,-40.27957803,-25.20380471
3326,32.48046875,-8.859210107,-10.84821037,1.636713789,99.52457691,-54.96962228,-32.68030529
